No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
11785,2014,7,5,0,162.0,162.0,5.0,75.0,1600.0,39.0,24.6,1003.1,22.3,0.0,ESE,1.8,Dongsi
11786,2014,7,5,1,167.0,167.0,5.0,82.0,1400.0,21.0,24.4,1003.2,22.1,0.0,SSE,1.4,Dongsi
11787,2014,7,5,2,171.0,171.0,3.0,67.0,1300.0,14.0,24.0,1002.8,21.9,0.0,SSW,1.4,Dongsi
11788,2014,7,5,3,162.0,162.0,2.0,48.0,900.0,27.0,23.3,1002.5,21.9,0.0,E,0.9,Dongsi
11789,2014,7,5,4,143.0,143.0,3.0,41.0,900.0,37.0,22.8,1002.9,21.6,0.0,ESE,1.1,Dongsi
11790,2014,7,5,5,147.0,147.0,2.0,44.0,1200.0,28.0,23.4,1003.3,22.0,0.0,ENE,1.2,Dongsi
11791,2014,7,5,6,148.0,148.0,2.0,52.0,1300.0,17.0,24.7,1003.9,22.0,0.0,ENE,1.6,Dongsi
11792,2014,7,5,7,156.0,156.0,3.0,63.0,1300.0,21.0,25.9,1004.1,21.6,0.0,ESE,1.5,Dongsi
11793,2014,7,5,8,152.0,152.0,4.0,69.0,1300.0,28.0,27.2,1004.0,22.2,0.0,ENE,2.1,Dongsi
11794,2014,7,5,9,143.0,143.0,5.0,66.0,1300.0,49.0,27.9,1003.9,22.4,0.0,ESE,2.1,Dongsi
11795,2014,7,5,10,134.0,134.0,8.0,59.0,1300.0,80.0,29.1,1003.7,22.3,0.0,ENE,2.5,Dongsi
11796,2014,7,5,11,129.0,129.0,11.0,36.0,1100.0,128.0,29.8,1003.3,22.0,0.0,ESE,2.6,Dongsi
11797,2014,7,5,12,118.0,118.0,8.0,28.0,1000.0,164.0,30.3,1003.0,20.5,0.0,S,2.9,Dongsi
11798,2014,7,5,13,101.0,101.0,6.0,24.0,900.0,184.0,30.8,1002.2,20.7,0.0,SE,2.6,Dongsi
11799,2014,7,5,14,91.0,91.0,5.0,19.0,800.0,185.0,31.1,1001.7,21.3,0.0,SSE,2.2,Dongsi
11800,2014,7,5,15,88.0,88.0,5.0,17.0,800.0,178.0,30.5,1001.2,21.0,0.0,S,2.5,Dongsi
11801,2014,7,5,16,86.0,86.0,4.0,19.0,800.0,170.0,30.8,1001.0,20.7,0.0,ESE,3.6,Dongsi
11802,2014,7,5,17,93.0,93.0,5.0,19.0,800.0,169.0,30.5,1000.9,20.7,0.0,SSE,2.2,Dongsi
11803,2014,7,5,18,95.0,95.0,5.0,23.0,900.0,161.0,29.8,1001.1,20.6,0.0,S,1.6,Dongsi
11804,2014,7,5,19,98.0,98.0,4.0,24.0,900.0,153.0,28.8,1001.4,20.8,0.0,SW,1.5,Dongsi
11805,2014,7,5,20,98.0,98.0,4.0,25.0,900.0,148.0,28.5,1001.7,21.5,0.0,S,1.9,Dongsi
11806,2014,7,5,21,125.0,125.0,7.0,31.0,1200.0,145.0,28.0,1001.7,21.8,0.0,S,2.4,Dongsi
11807,2014,7,5,22,172.0,172.0,11.0,39.0,1900.0,140.0,27.4,1001.8,21.9,0.0,S,1.3,Dongsi
11808,2014,7,5,23,207.0,207.0,13.0,40.0,2400.0,142.0,27.0,1001.6,22.4,0.0,S,1.9,Dongsi
11809,2014,7,6,0,213.0,213.0,17.0,42.0,2100.0,122.0,26.4,1001.4,22.9,0.0,SSE,1.0,Dongsi
11810,2014,7,6,1,230.0,230.0,18.0,43.0,1800.0,102.0,26.3,1001.4,22.4,0.0,S,1.3,Dongsi
11811,2014,7,6,2,244.0,244.0,21.0,37.0,1600.0,91.0,25.9,1001.4,22.2,0.0,SSW,1.4,Dongsi
11812,2014,7,6,3,237.0,237.0,17.0,37.0,1500.0,78.0,25.5,1001.2,22.2,0.0,SE,1.1,Dongsi
11813,2014,7,6,4,227.0,227.0,15.0,38.0,1400.0,81.0,24.8,1001.2,22.1,0.0,SE,2.7,Dongsi
11814,2014,7,6,5,220.0,220.0,15.0,40.0,1500.0,73.0,24.5,1001.8,22.4,0.0,SSE,1.2,Dongsi
11815,2014,7,6,6,236.0,236.0,14.0,54.0,1700.0,49.0,24.7,1001.7,22.6,0.0,S,2.1,Dongsi
11816,2014,7,6,7,246.0,246.0,15.0,59.0,1800.0,36.0,25.6,1001.8,22.7,0.0,SE,1.7,Dongsi
11817,2014,7,6,8,251.0,251.0,17.0,60.0,1800.0,41.0,26.7,1001.6,22.5,0.0,ESE,1.1,Dongsi
11818,2014,7,6,9,245.0,245.0,24.0,54.0,1800.0,67.0,27.2,1001.7,22.8,0.0,E,1.6,Dongsi
11819,2014,7,6,10,238.0,238.0,26.0,48.0,1700.0,92.0,27.9,1001.7,23.1,0.0,E,2.0,Dongsi
11820,2014,7,6,11,237.0,237.0,28.0,48.0,1700.0,116.0,29.3,1001.3,23.3,0.0,SSE,1.9,Dongsi
11821,2014,7,6,12,230.0,230.0,28.0,38.0,1600.0,150.0,30.2,1000.3,22.6,0.0,S,1.6,Dongsi
11822,2014,7,6,13,216.0,216.0,23.0,29.0,1300.0,180.0,30.7,999.8,22.8,0.0,SE,2.4,Dongsi
11823,2014,7,6,14,222.0,222.0,19.0,27.0,1300.0,192.0,30.8,999.5,22.4,0.0,SSE,2.8,Dongsi
11824,2014,7,6,15,204.0,204.0,14.0,23.0,1200.0,190.0,31.2,999.5,22.8,0.0,ESE,2.8,Dongsi
11825,2014,7,6,16,193.0,193.0,12.0,24.0,1100.0,189.0,30.9,999.0,22.8,0.0,SE,2.5,Dongsi
11826,2014,7,6,17,190.0,190.0,10.0,23.0,1100.0,192.0,30.4,999.0,22.8,0.0,SE,2.4,Dongsi
11827,2014,7,6,18,185.0,185.0,9.0,26.0,1100.0,186.0,30.0,999.4,22.7,0.0,SE,1.7,Dongsi
11828,2014,7,6,19,189.0,189.0,10.0,35.0,1300.0,178.0,29.1,999.8,22.8,0.0,SSE,1.6,Dongsi
11829,2014,7,6,20,213.0,213.0,13.0,43.0,1700.0,180.0,28.4,1000.7,22.6,0.0,ESE,2.4,Dongsi
11830,2014,7,6,21,229.0,229.0,15.0,51.0,1800.0,154.0,27.4,1000.6,22.4,0.0,ESE,2.0,Dongsi
11831,2014,7,6,22,232.0,232.0,21.0,50.0,1800.0,148.0,26.7,1000.7,22.5,0.0,ESE,0.9,Dongsi
11832,2014,7,6,23,202.0,202.0,23.0,51.0,1900.0,110.0,26.2,1000.4,22.5,0.0,E,1.2,Dongsi
11833,2014,7,7,0,179.0,179.0,21.0,52.0,1900.0,78.0,25.7,1000.6,22.4,0.0,E,1.4,Dongsi
11834,2014,7,7,1,160.0,160.0,19.0,49.0,1700.0,68.0,25.1,1000.7,21.8,0.0,ESE,1.2,Dongsi
11835,2014,7,7,2,145.0,145.0,18.0,47.0,1600.0,43.0,24.3,1000.8,21.8,0.0,E,1.4,Dongsi
11836,2014,7,7,3,135.0,135.0,17.0,45.0,1200.0,34.0,24.0,1000.9,21.9,0.0,E,1.7,Dongsi
11837,2014,7,7,4,121.0,121.0,13.0,48.0,1000.0,34.0,23.9,1000.9,21.8,0.0,E,1.6,Dongsi
11838,2014,7,7,5,112.0,112.0,11.0,59.0,1100.0,18.0,23.8,1000.8,21.9,0.0,ENE,1.2,Dongsi
11839,2014,7,7,6,103.0,103.0,10.0,55.0,1100.0,16.0,24.4,1000.7,21.9,0.0,ESE,1.3,Dongsi
11840,2014,7,7,7,96.0,96.0,10.0,47.0,1100.0,25.0,25.9,1000.6,22.2,0.0,S,0.7,Dongsi
11841,2014,7,7,8,98.0,98.0,12.0,51.0,1000.0,29.0,26.7,1000.2,21.9,0.0,SE,1.4,Dongsi
11842,2014,7,7,9,112.0,112.0,14.0,59.0,800.0,29.0,28.1,1000.1,22.3,0.0,SSE,1.7,Dongsi
11843,2014,7,7,10,132.0,132.0,18.0,61.0,1100.0,57.0,29.4,999.5,22.9,0.0,SSE,2.0,Dongsi
11844,2014,7,7,11,158.0,158.0,20.0,64.0,1300.0,79.0,30.4,998.9,22.6,0.0,SW,2.4,Dongsi
11845,2014,7,7,12,185.0,185.0,24.0,53.0,1300.0,129.0,31.0,998.4,22.6,0.0,SSW,3.7,Dongsi
11846,2014,7,7,13,215.0,215.0,25.0,36.0,1300.0,176.0,31.3,997.6,22.6,0.0,SSE,2.3,Dongsi
11847,2014,7,7,14,223.0,223.0,21.0,27.0,1200.0,183.0,31.0,996.6,22.6,0.0,S,3.5,Dongsi
11848,2014,7,7,15,237.0,237.0,19.0,28.0,1200.0,190.0,30.9,996.8,22.8,0.0,SW,2.1,Dongsi
11849,2014,7,7,16,242.0,242.0,20.0,32.0,1300.0,186.0,30.9,995.7,23.0,0.0,ESE,1.3,Dongsi
11850,2014,7,7,17,245.0,245.0,19.0,34.0,1300.0,187.0,31.1,995.6,22.7,0.0,SSE,2.5,Dongsi
11851,2014,7,7,18,233.0,233.0,18.0,39.0,1500.0,188.0,31.0,996.1,22.0,0.0,SSE,2.4,Dongsi
11852,2014,7,7,19,224.0,224.0,17.0,43.0,1500.0,178.0,30.0,996.2,23.2,0.0,SE,1.2,Dongsi
11853,2014,7,7,20,222.0,222.0,14.0,47.0,1500.0,154.0,29.1,996.4,23.1,0.0,ESE,2.2,Dongsi
11854,2014,7,7,21,237.0,237.0,15.0,47.0,1400.0,132.0,28.3,996.2,22.5,0.0,SE,1.3,Dongsi
11855,2014,7,7,22,251.0,251.0,14.0,62.0,1500.0,98.0,28.0,996.2,21.5,0.0,ESE,1.6,Dongsi
11856,2014,7,7,23,287.0,287.0,18.0,68.0,1700.0,80.0,27.6,996.4,21.4,0.0,SSE,1.4,Dongsi
11857,2014,7,8,0,275.0,275.0,21.0,60.0,1800.0,81.0,27.1,996.1,21.6,0.0,ESE,1.1,Dongsi
11858,2014,7,8,1,254.0,254.0,21.0,66.0,1900.0,67.0,26.6,995.7,21.8,0.0,NNE,0.5,Dongsi
11859,2014,7,8,2,257.0,257.0,20.0,77.0,1800.0,48.0,25.5,996.0,22.0,0.0,E,1.6,Dongsi
11860,2014,7,8,3,257.0,257.0,18.0,58.0,1700.0,53.0,25.3,996.5,22.0,0.0,NNW,0.9,Dongsi
11861,2014,7,8,4,226.0,226.0,16.0,59.0,1400.0,46.0,24.9,996.4,22.0,0.0,ESE,0.9,Dongsi
11862,2014,7,8,5,186.0,186.0,14.0,53.0,1300.0,42.0,25.2,997.2,21.5,0.0,NNE,1.8,Dongsi
11863,2014,7,8,6,167.0,167.0,14.0,49.0,1300.0,41.0,25.8,997.5,21.9,0.0,NE,1.1,Dongsi
11864,2014,7,8,7,157.0,157.0,14.0,60.0,1300.0,32.0,26.9,998.1,21.9,0.0,NE,1.7,Dongsi
11865,2014,7,8,8,156.0,156.0,17.0,51.0,1300.0,56.0,28.3,998.5,22.3,0.0,ENE,1.7,Dongsi
11866,2014,7,8,9,160.0,160.0,20.0,48.0,1400.0,78.0,30.2,998.9,21.6,0.0,ENE,2.1,Dongsi
11867,2014,7,8,10,150.0,150.0,19.0,38.0,1300.0,101.0,31.5,998.7,17.0,0.0,N,3.2,Dongsi
11868,2014,7,8,11,86.0,86.0,13.0,24.0,900.0,115.0,32.3,998.8,14.4,0.0,ENE,2.9,Dongsi
11869,2014,7,8,12,45.0,45.0,7.0,15.0,600.0,116.0,32.7,998.3,13.4,0.0,NE,2.8,Dongsi
11870,2014,7,8,13,15.0,15.0,5.0,14.0,400.0,106.0,32.7,997.8,14.3,0.0,NE,2.3,Dongsi
11871,2014,7,8,14,15.0,15.0,6.0,16.0,400.0,109.0,32.9,998.2,12.5,0.0,NE,3.1,Dongsi
11872,2014,7,8,15,10.0,10.0,5.0,18.0,300.0,99.0,32.1,997.7,10.2,0.0,N,2.0,Dongsi
11873,2014,7,8,16,9.0,9.0,6.0,28.0,400.0,96.0,32.0,997.6,12.3,0.0,NNE,1.7,Dongsi
11874,2014,7,8,17,3.0,3.0,4.0,26.0,300.0,89.0,32.4,997.7,9.2,0.0,NW,3.2,Dongsi
11875,2014,7,8,18,4.0,4.0,5.0,30.0,400.0,84.0,30.2,998.3,14.3,0.0,E,1.2,Dongsi
11876,2014,7,8,19,9.0,9.0,7.0,37.0,400.0,77.0,28.3,999.1,16.2,0.0,ESE,0.7,Dongsi
11877,2014,7,8,20,15.0,15.0,11.0,51.0,600.0,60.0,26.6,1000.1,17.7,0.0,ENE,1.0,Dongsi
11878,2014,7,8,21,20.0,20.0,8.0,62.0,800.0,45.0,25.8,1000.0,18.5,0.0,ESE,0.4,Dongsi
11879,2014,7,8,22,39.0,39.0,7.0,116.0,1000.0,7.0,24.6,999.9,18.8,0.0,SE,0.0,Dongsi
11880,2014,7,8,23,45.0,45.0,8.0,115.0,1000.0,11.0,24.0,1000.2,18.2,0.0,N,0.0,Dongsi
11881,2014,7,9,0,48.0,48.0,7.0,107.0,1000.0,11.0,23.8,1000.1,18.7,0.0,E,0.4,Dongsi
11882,2014,7,9,1,53.0,53.0,6.0,114.0,1100.0,3.0,24.8,1000.4,18.5,0.0,ENE,0.9,Dongsi
11883,2014,7,9,2,55.0,55.0,6.0,109.0,1200.0,3.0,24.2,1000.5,17.4,0.0,E,0.6,Dongsi
11884,2014,7,9,3,43.0,43.0,6.0,86.0,500.0,2.0,24.1,1000.8,16.9,0.0,N,1.2,Dongsi
11885,2014,7,9,4,24.0,24.0,5.0,77.0,400.0,2.0,23.2,1001.0,17.9,0.0,NNE,0.8,Dongsi
11886,2014,7,9,5,23.0,23.0,6.0,73.0,600.0,2.0,24.1,1001.3,15.6,0.0,NNE,1.4,Dongsi
11887,2014,7,9,6,19.0,19.0,5.0,62.0,500.0,7.0,24.1,1001.5,16.4,0.0,NE,1.1,Dongsi
11888,2014,7,9,7,13.0,13.0,4.0,57.0,500.0,11.0,24.6,1001.9,16.1,0.0,ENE,1.7,Dongsi
11889,2014,7,9,8,20.0,20.0,4.0,59.0,600.0,10.0,25.8,1002.4,14.9,0.0,NW,0.6,Dongsi
11890,2014,7,9,9,16.0,16.0,4.0,57.0,600.0,15.0,27.7,1002.1,15.0,0.0,NE,2.0,Dongsi
11891,2014,7,9,10,19.0,19.0,3.0,52.0,600.0,22.0,29.6,1001.6,14.2,0.0,NNE,2.6,Dongsi
11892,2014,7,9,11,16.0,16.0,2.0,38.0,500.0,43.0,30.1,1001.2,11.6,0.0,ENE,2.4,Dongsi
11893,2014,7,9,12,4.0,4.0,2.0,20.0,300.0,65.0,31.1,1000.3,11.5,0.0,NE,1.7,Dongsi
11894,2014,7,9,13,8.0,8.0,2.0,21.0,300.0,75.0,31.5,999.8,10.8,0.0,ESE,2.0,Dongsi
11895,2014,7,9,14,11.0,11.0,2.0,20.0,300.0,92.0,31.6,999.2,10.3,0.0,ENE,1.8,Dongsi
11896,2014,7,9,15,3.0,3.0,2.0,20.0,300.0,104.0,31.3,998.9,12.6,0.0,E,1.4,Dongsi
11897,2014,7,9,16,3.0,3.0,2.0,28.0,300.0,96.0,30.5,998.8,12.9,0.0,ESE,0.9,Dongsi
11898,2014,7,9,17,10.0,10.0,3.0,24.0,300.0,97.0,30.3,998.4,13.1,0.0,WSW,1.9,Dongsi
11899,2014,7,9,18,19.0,19.0,3.0,50.0,600.0,129.0,29.6,998.4,15.7,0.0,WSW,3.0,Dongsi
11900,2014,7,9,19,34.0,34.0,7.0,53.0,700.0,150.0,29.1,998.1,13.7,0.0,W,1.7,Dongsi
11901,2014,7,9,20,43.0,43.0,8.0,44.0,700.0,140.0,28.6,998.3,13.3,0.0,WSW,1.8,Dongsi
11902,2014,7,9,21,30.0,30.0,6.0,45.0,600.0,83.0,28.4,998.0,13.1,0.0,WSW,2.0,Dongsi
11903,2014,7,9,22,27.0,27.0,5.0,60.0,600.0,56.0,27.2,997.9,13.2,0.0,WSW,1.1,Dongsi
11904,2014,7,9,23,27.0,27.0,5.0,65.0,700.0,50.0,25.6,997.5,15.3,0.0,W,0.9,Dongsi
11905,2014,7,10,0,35.0,35.0,5.0,78.0,700.0,39.0,24.5,997.4,17.0,0.0,E,0.9,Dongsi
11906,2014,7,10,1,33.0,33.0,4.0,86.0,700.0,26.0,24.0,997.3,18.9,0.0,ENE,1.6,Dongsi
11907,2014,7,10,2,39.0,39.0,4.0,109.0,800.0,2.0,23.1,997.3,19.1,0.0,E,0.8,Dongsi
11908,2014,7,10,3,42.0,42.0,4.0,103.0,900.0,2.0,22.6,997.4,19.0,0.0,NE,1.1,Dongsi
11909,2014,7,10,4,46.0,46.0,4.0,101.0,1000.0,2.0,22.0,997.3,18.4,0.0,ENE,0.2,Dongsi
11910,2014,7,10,5,47.0,47.0,5.0,85.0,800.0,2.0,22.6,997.3,18.4,0.0,NE,0.5,Dongsi
11911,2014,7,10,6,38.0,38.0,3.0,63.0,600.0,3.0,25.6,997.6,18.5,0.0,ESE,0.7,Dongsi
11912,2014,7,10,7,26.0,26.0,3.0,48.0,500.0,20.0,27.4,997.8,16.4,0.0,ENE,1.8,Dongsi
11913,2014,7,10,8,21.0,21.0,5.0,48.0,600.0,32.0,29.0,997.6,16.2,0.0,NE,1.5,Dongsi
11914,2014,7,10,9,23.0,23.0,14.0,58.0,800.0,37.0,31.7,997.3,13.9,0.0,NE,1.6,Dongsi
11915,2014,7,10,10,28.0,28.0,23.0,57.0,900.0,57.0,33.4,996.6,12.4,0.0,ENE,1.9,Dongsi
11916,2014,7,10,11,27.0,27.0,22.0,42.0,700.0,98.0,34.6,995.9,12.3,0.0,NNE,0.8,Dongsi
11917,2014,7,10,12,21.0,21.0,16.0,30.0,600.0,132.0,35.4,995.2,11.1,0.0,S,2.4,Dongsi
11918,2014,7,10,13,18.0,18.0,8.0,21.0,400.0,146.0,35.9,994.7,12.2,0.0,ESE,1.6,Dongsi
11919,2014,7,10,14,20.0,20.0,9.0,27.0,500.0,190.0,35.9,994.4,14.5,0.0,SW,3.2,Dongsi
11920,2014,7,10,15,28.0,28.0,8.0,28.0,500.0,219.0,36.2,994.0,13.0,0.0,SSW,2.2,Dongsi
11921,2014,7,10,16,13.0,13.0,2.0,18.0,300.0,140.0,35.7,993.5,13.8,0.0,SW,2.8,Dongsi
11922,2014,7,10,17,7.0,7.0,2.0,20.0,400.0,148.0,35.0,993.3,12.6,0.0,W,4.1,Dongsi
11923,2014,7,10,18,15.0,15.0,2.0,23.0,400.0,150.0,33.3,993.8,15.3,0.0,SW,3.0,Dongsi
11924,2014,7,10,19,16.0,16.0,5.0,26.0,400.0,151.0,31.7,993.9,14.8,0.0,WSW,2.9,Dongsi
11925,2014,7,10,20,27.0,27.0,7.0,31.0,500.0,139.0,30.7,994.3,15.2,0.0,WSW,5.0,Dongsi
11926,2014,7,10,21,29.0,29.0,7.0,31.0,500.0,115.0,29.6,994.4,15.3,0.0,WSW,4.1,Dongsi
11927,2014,7,10,22,37.0,37.0,6.0,33.0,600.0,98.0,28.7,994.5,15.9,0.0,WSW,3.6,Dongsi
11928,2014,7,10,23,46.0,46.0,7.0,31.0,600.0,93.0,27.5,994.4,16.5,0.0,W,1.3,Dongsi
11929,2014,7,11,0,46.0,46.0,10.0,34.0,700.0,84.0,26.4,994.4,17.2,0.0,W,1.5,Dongsi
11930,2014,7,11,1,55.0,55.0,11.0,40.0,800.0,69.0,24.2,994.3,17.7,0.0,S,0.7,Dongsi
11931,2014,7,11,2,55.0,55.0,12.0,43.0,800.0,45.0,23.0,994.6,18.3,0.0,NE,0.7,Dongsi
11932,2014,7,11,3,56.0,56.0,11.0,46.0,600.0,35.0,22.3,995.1,18.5,0.0,ESE,0.9,Dongsi
11933,2014,7,11,4,59.0,59.0,8.0,66.0,700.0,19.0,23.1,995.8,18.2,0.0,NE,1.0,Dongsi
11934,2014,7,11,5,59.0,59.0,8.0,91.0,900.0,5.0,23.6,996.0,17.8,0.0,ESE,0.8,Dongsi
11935,2014,7,11,6,65.0,65.0,11.0,79.0,700.0,25.0,27.1,996.6,16.7,0.0,NNE,1.3,Dongsi
11936,2014,7,11,7,48.0,48.0,8.0,61.0,700.0,43.0,29.1,997.0,15.2,0.0,NNE,2.1,Dongsi
11937,2014,7,11,8,31.0,31.0,6.0,61.0,700.0,48.0,31.0,996.9,12.4,0.0,E,2.9,Dongsi
11938,2014,7,11,9,27.0,27.0,4.0,47.0,500.0,60.0,31.6,996.8,12.4,0.0,E,2.5,Dongsi
11939,2014,7,11,10,9.0,9.0,2.0,34.0,400.0,74.0,32.7,996.5,11.8,0.0,ENE,3.0,Dongsi
11940,2014,7,11,11,12.0,12.0,2.0,24.0,400.0,101.0,34.2,995.8,13.1,0.0,NNE,0.9,Dongsi
11941,2014,7,11,12,11.0,11.0,2.0,21.0,300.0,114.0,35.9,995.2,10.9,0.0,N,3.5,Dongsi
11942,2014,7,11,13,11.0,11.0,3.0,14.0,300.0,101.0,35.2,994.9,13.9,0.0,E,3.9,Dongsi
11943,2014,7,11,14,7.0,7.0,4.0,14.0,300.0,103.0,34.9,994.9,13.7,0.0,NNE,2.2,Dongsi
11944,2014,7,11,15,5.0,5.0,6.0,18.0,300.0,116.0,34.4,994.9,13.3,0.0,E,2.3,Dongsi
11945,2014,7,11,16,5.0,5.0,5.0,25.0,300.0,117.0,33.8,995.0,13.8,0.0,SE,1.7,Dongsi
11946,2014,7,11,17,6.0,6.0,4.0,29.0,300.0,124.0,33.9,994.9,12.8,0.0,SSE,1.9,Dongsi
11947,2014,7,11,18,12.0,12.0,4.0,38.0,400.0,146.0,32.8,995.1,13.9,0.0,ESE,1.6,Dongsi
11948,2014,7,11,19,16.0,16.0,6.0,47.0,500.0,142.0,31.2,995.7,13.5,0.0,SSE,1.1,Dongsi
11949,2014,7,11,20,19.0,19.0,3.0,51.0,500.0,127.0,29.5,996.4,15.6,0.0,SE,0.9,Dongsi
11950,2014,7,11,21,22.0,22.0,3.0,58.0,600.0,95.0,28.3,996.8,17.2,0.0,ESE,0.8,Dongsi
11951,2014,7,11,22,21.0,21.0,3.0,67.0,600.0,80.0,26.6,997.0,17.4,0.0,E,0.0,Dongsi
11952,2014,7,11,23,31.0,31.0,3.0,89.0,800.0,51.0,27.8,997.6,15.8,0.0,NE,1.7,Dongsi
11953,2014,7,12,0,37.0,37.0,5.0,126.0,1100.0,7.0,25.0,997.8,16.4,0.0,ENE,1.0,Dongsi
11954,2014,7,12,1,29.0,29.0,5.0,83.0,600.0,14.0,26.4,998.0,13.5,0.0,NNE,0.8,Dongsi
11955,2014,7,12,2,14.0,14.0,3.0,73.0,500.0,13.0,26.8,998.5,12.1,0.0,NNE,1.8,Dongsi
11956,2014,7,12,3,12.0,12.0,3.0,51.0,400.0,30.0,26.0,998.9,11.4,0.0,NE,1.1,Dongsi
11957,2014,7,12,4,4.0,4.0,2.0,26.0,300.0,49.0,25.1,998.9,11.6,0.0,NNE,2.4,Dongsi
11958,2014,7,12,5,6.0,6.0,2.0,31.0,300.0,43.0,25.5,999.5,12.0,0.0,NNE,2.7,Dongsi
11959,2014,7,12,6,6.0,6.0,2.0,34.0,300.0,40.0,26.4,999.7,13.2,0.0,NE,2.3,Dongsi
11960,2014,7,12,7,6.0,6.0,2.0,38.0,300.0,38.0,27.8,1000.2,12.6,0.0,E,2.1,Dongsi
11961,2014,7,12,8,8.0,8.0,2.0,37.0,300.0,43.0,28.6,1000.2,10.7,0.0,ENE,2.8,Dongsi
11962,2014,7,12,9,3.0,3.0,2.0,27.0,300.0,63.0,29.7,1000.1,10.8,0.0,NE,2.7,Dongsi
11963,2014,7,12,10,4.0,4.0,2.0,21.0,300.0,76.0,30.7,999.8,10.1,0.0,ENE,2.9,Dongsi
11964,2014,7,12,11,3.0,3.0,2.0,16.0,300.0,84.0,31.1,999.1,10.4,0.0,NNE,1.3,Dongsi
11965,2014,7,12,12,3.0,3.0,2.0,15.0,200.0,103.0,31.8,998.3,10.5,0.0,E,3.8,Dongsi
11966,2014,7,12,13,3.0,3.0,2.0,16.0,300.0,109.0,32.9,997.4,10.9,0.0,E,2.7,Dongsi
11967,2014,7,12,14,4.0,4.0,2.0,19.0,300.0,121.0,33.0,996.7,10.4,0.0,E,4.4,Dongsi
11968,2014,7,12,15,5.0,5.0,2.0,18.0,300.0,122.0,33.7,996.4,10.3,0.0,E,1.1,Dongsi
11969,2014,7,12,16,3.0,3.0,2.0,18.0,300.0,123.0,33.8,996.0,10.4,0.0,SSE,1.9,Dongsi
11970,2014,7,12,17,3.0,3.0,2.0,19.0,300.0,128.0,32.5,996.0,9.9,0.0,S,2.6,Dongsi
11971,2014,7,12,18,6.0,6.0,2.0,22.0,300.0,133.0,31.9,996.3,10.6,0.0,SW,2.6,Dongsi
11972,2014,7,12,19,8.0,8.0,2.0,27.0,300.0,134.0,30.6,997.2,10.0,0.0,SW,1.7,Dongsi
11973,2014,7,12,20,10.0,10.0,2.0,29.0,400.0,136.0,29.6,997.7,9.7,0.0,SW,1.4,Dongsi
11974,2014,7,12,21,12.0,12.0,2.0,41.0,500.0,121.0,28.6,998.2,10.7,0.0,WSW,1.6,Dongsi
11975,2014,7,12,22,20.0,20.0,2.0,56.0,600.0,97.0,28.1,998.4,12.8,0.0,ESE,1.0,Dongsi
11976,2014,7,12,23,21.0,21.0,3.0,52.0,500.0,92.0,25.5,998.5,13.7,0.0,ENE,1.6,Dongsi
11977,2014,7,13,0,23.0,23.0,3.0,62.0,500.0,76.0,25.7,998.5,14.8,0.0,NNE,0.9,Dongsi
11978,2014,7,13,1,35.0,35.0,3.0,102.0,800.0,27.0,26.3,998.5,13.1,0.0,N,2.4,Dongsi
11979,2014,7,13,2,39.0,39.0,7.0,104.0,700.0,9.0,25.2,998.6,12.8,0.0,NNE,1.7,Dongsi
11980,2014,7,13,3,22.0,22.0,4.0,68.0,400.0,22.0,24.0,998.7,13.2,0.0,N,0.9,Dongsi
11981,2014,7,13,4,16.0,16.0,3.0,59.0,300.0,28.0,22.6,999.0,13.9,0.0,ENE,1.8,Dongsi
11982,2014,7,13,5,21.0,21.0,3.0,69.0,500.0,14.0,24.8,999.2,13.0,0.0,NE,1.4,Dongsi
11983,2014,7,13,6,8.0,8.0,2.0,34.0,300.0,43.0,25.9,999.6,13.1,0.0,NNE,2.3,Dongsi
11984,2014,7,13,7,5.0,5.0,2.0,23.0,300.0,55.0,27.2,999.8,13.5,0.0,ENE,2.8,Dongsi
11985,2014,7,13,8,3.0,3.0,2.0,20.0,300.0,60.0,29.1,999.5,13.3,0.0,NNE,1.3,Dongsi
11986,2014,7,13,9,3.0,3.0,3.0,14.0,300.0,70.0,30.5,999.3,12.4,0.0,ENE,2.8,Dongsi
11987,2014,7,13,10,4.0,4.0,4.0,16.0,300.0,76.0,31.5,999.0,11.3,0.0,NNE,2.9,Dongsi
11988,2014,7,13,11,4.0,4.0,3.0,18.0,300.0,89.0,32.7,998.5,12.3,0.0,ENE,2.4,Dongsi
11989,2014,7,13,12,3.0,3.0,3.0,13.0,300.0,105.0,33.7,997.7,12.1,0.0,ENE,3.2,Dongsi
11990,2014,7,13,13,4.0,4.0,3.0,12.0,300.0,113.0,34.8,997.0,11.9,0.0,N,2.6,Dongsi
11991,2014,7,13,14,8.0,8.0,3.0,13.0,300.0,123.0,34.6,996.3,11.1,0.0,E,1.5,Dongsi
11992,2014,7,13,15,10.0,10.0,2.0,15.0,300.0,130.0,33.8,996.7,11.6,0.0,N,4.9,Dongsi
11993,2014,7,13,16,5.0,5.0,2.0,17.0,300.0,133.0,29.3,996.8,13.9,0.0,WSW,2.1,Dongsi
11994,2014,7,13,17,9.0,9.0,2.0,20.0,400.0,105.0,27.3,996.6,17.2,0.0,W,0.9,Dongsi
11995,2014,7,13,18,11.0,11.0,2.0,38.0,500.0,86.0,28.3,996.9,16.6,0.0,SSW,0.4,Dongsi
